Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,graph,datetime,date,day_of_year,week,month,hour,edge_type,source_node_type,source_node_type_name,target_node_type,target_node_type_name
552988,5,63,31536000,100000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
63,5,567195,31536000,10000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,527449,31536000,100.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,459381,31536000,400.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,595298,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,466907,31536000,300.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,589943,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,537281,31536000,80.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,523927,31536000,80.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,580426,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,595581,31536000,800.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,642329,31536000,700.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,503701,31536000,400.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,571970,31536000,20.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,473173,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
620120,5,63,31536000,20000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
63,5,575030,31536000,3000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
63,5,621924,31536000,20000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,630626,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,536346,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,64,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
64,5,520660,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,64,31536000,20000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
64,5,567195,31536000,4000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,527449,31536000,100.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,459381,31536000,500.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,595298,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,466907,31536000,100.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,589943,31536000,4000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,577992,31536000,700.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,523927,31536000,500.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,580426,31536000,400.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,503701,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,644226,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,473173,31536000,200.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,620120,31536000,6000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
64,5,621924,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,630626,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,536346,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
510031,5,65,31536000,300.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
65,5,520660,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,65,31536000,10000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
65,5,567195,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,527449,31536000,400.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,459381,31536000,400.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,595298,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,466907,31536000,60.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,606730,31536000,600.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,589943,31536000,500.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,523927,31536000,700.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,580426,31536000,10.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,595581,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,616315,31536000,600.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,642329,31536000,700.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,503701,31536000,500.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,571970,31536000,20.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,644226,31536000,500.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,632961,31536000,200.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,473173,31536000,400.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,620120,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
65,5,621924,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,630626,31536000,4000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,536346,31536000,50.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
552988,5,0,31536000,20000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,4,financial_category,1,person
0,5,567195,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,527449,31536000,200.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,459381,31536000,300.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,595298,31536000,3000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,466907,31536000,800.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,589943,31536000,800.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,577992,31536000,100.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,537281,31536000,30.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,580426,31536000,300.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,503701,31536000,400.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,571970,31536000,80.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,644226,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,473173,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,620120,31536000,800.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,575030,31536000,2000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
0,5,621924,31536000,1000.0,,,,,,,template,2026-01-01 00:00:00,2026-01-01,1,1,1,0,financial,1,person,4,financial_category
616050,4,590502,-662041253,0.166667,,,,,,,q1_graph1,2004-01-09 11:39:07,2004-01-09,9,2,1,11,author_of,1,person,3,document
599956,0,635665,1296000,1.0,,,,,,,q1_graph1,2025-01-16 00:00:00,2025-01-16,16,3,1,0,email,1,person,1,person
599956,0,490041,1306507,1.0,,,,,,,q1_graph1,2025-01-16 02:55:07,2025-01-16,16,3,1,2,email,1,person,1,person
599956,0,490041,1312679,1.0,,,,,,,q1_graph1,2025-01-16 04:37:59,2025-01-16,16,3,1,4,email,1,person,1,person
490041,0,599956,1314435,1.0,,,,,,,q1_graph1,2025-01-16 05:07:15,2025-01-16,16,3,1,5,email,1,person,1,person
490041,0,599956,1331859,1.0,,,,,,,q1_graph1,2025-01-16 09:57:39,2025-01-16,16,3,1,9,email,1,person,1,person
490041,0,635665,1350583,1.0,,,,,,,q1_graph1,2025-01-16 15:09:43,2025-01-16,16,3,1,15,email,1,person,1,person
599956,0,635665,1368949,1.0,,,,,,,q1_graph1,2025-01-16 20:15:49,2025-01-16,16,3,1,20,email,1,person,1,person
490041,0,599956,1390083,1.0,,,,,,,q1_graph1,2025-01-17 02:08:03,2025-01-17,17,3,1,2,email,1,person,1,person
490041,1,589639,1417381,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341,q1_graph1,2025-01-17 09:43:01,2025-01-17,17,3,1,9,phone,1,person,1,person
599956,1,635665,1423376,1.0,0.0,0.0,34.2958,-39.026,29.3296,-37.8076,q1_graph1,2025-01-17 11:22:56,2025-01-17,17,3,1,11,phone,1,person,1,person
599956,0,589639,1437564,1.0,,,,,,,q1_graph1,2025-01-17 15:19:24,2025-01-17,17,3,1,15,email,1,person,1,person
599956,1,589639,1465986,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,q1_graph1,2025-01-17 23:13:06,2025-01-17,17,3,1,23,phone,1,person,1,person
490041,1,635665,1523000,1.0,0.0,0.0,34.5741,-42.0541,29.3296,-37.8076,q1_graph1,2025-01-18 15:03:20,2025-01-18,18,3,1,15,phone,1,person,1,person
599956,1,589639,1536819,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,q1_graph1,2025-01-18 18:53:39,2025-01-18,18,3,1,18,phone,1,person,1,person
599956,1,589639,1540919,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,q1_graph1,2025-01-18 20:01:59,2025-01-18,18,3,1,20,phone,1,person,1,person
599956,0,589639,1565941,1.0,,,,,,,q1_graph1,2025-01-19 02:59:01,2025-01-19,19,3,1,2,email,1,person,1,person
490041,1,589639,1568399,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341,q1_graph1,2025-01-19 03:39:59,2025-01-19,19,3,1,3,phone,1,person,1,person
599956,0,635665,1576780,1.0,,,,,,,q1_graph1,2025-01-19 05:59:40,2025-01-19,19,3,1,5,email,1,person,1,person
490041,0,589639,1598371,1.0,,,,,,,q1_graph1,2025-01-19 11:59:31,2025-01-19,19,3,1,11,email,1,person,1,person
490041,0,635665,1617847,1.0,,,,,,,q1_graph1,2025-01-19 17:24:07,2025-01-19,19,3,1,17,email,1,person,1,person
599956,0,490041,1631939,1.0,,,,,,,q1_graph1,2025-01-19 21:18:59,2025-01-19,19,3,1,21,email,1,person,1,person
599956,0,635665,1662551,1.0,,,,,,,q1_graph1,2025-01-20 05:49:11,2025-01-20,20,4,1,5,email,1,person,1,person
490041,0,635665,1663236,1.0,,,,,,,q1_graph1,2025-01-20 06:00:36,2025-01-20,20,4,1,6,email,1,person,1,person
599956,0,589639,1674446,1.0,,,,,,,q1_graph1,2025-01-20 09:07:26,2025-01-20,20,4,1,9,email,1,person,1,person
599956,0,635665,1689032,1.0,,,,,,,q1_graph1,2025-01-20 13:10:32,2025-01-20,20,4,1,13,email,1,person,1,person
599956,0,589639,1692550,1.0,,,,,,,q1_graph1,2025-01-20 14:09:10,2025-01-20,20,4,1,14,email,1,person,1,person
599956,0,635665,1693300,1.0,,,,,,,q1_graph1,2025-01-20 14:21:40,2025-01-20,20,4,1,14,email,1,person,1,person
490041,1,589639,1694726,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341,q1_graph1,2025-01-20 14:45:26,2025-01-20,20,4,1,14,phone,1,person,1,person
490041,1,589639,1734364,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341,q1_graph1,2025-01-21 01:46:04,2025-01-21,21,4,1,1,phone,1,person,1,person
490041,1,635665,1743198,1.0,0.0,0.0,34.5741,-42.0541,29.3296,-37.8076,q1_graph1,2025-01-21 04:13:18,2025-01-21,21,4,1,4,phone,1,person,1,person
490041,1,599956,1768587,1.0,0.0,0.0,34.5741,-42.0541,34.2958,-39.026,q1_graph1,2025-01-21 11:16:27,2025-01-21,21,4,1,11,phone,1,person,1,person
490041,0,599956,1773043,1.0,,,,,,,q1_graph1,2025-01-21 12:30:43,2025-01-21,21,4,1,12,email,1,person,1,person
599956,1,490041,1789643,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,q1_graph1,2025-01-21 17:07:23,2025-01-21,21,4,1,17,phone,1,person,1,person
490041,0,589639,1812906,1.0,,,,,,,q1_graph1,2025-01-21 23:35:06,2025-01-21,21,4,1,23,email,1,person,1,person
490041,0,599956,1815837,1.0,,,,,,,q1_graph1,2025-01-22 00:23:57,2025-01-22,22,4,1,0,email,1,person,1,person
599956,1,490041,1821622,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,q1_graph1,2025-01-22 02:00:22,2025-01-22,22,4,1,2,phone,1,person,1,person
490041,0,589639,1830106,1.0,,,,,,,q1_graph1,2025-01-22 04:21:46,2025-01-22,22,4,1,4,email,1,person,1,person
599956,1,589639,1832626,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,q1_graph1,2025-01-22 05:03:46,2025-01-22,22,4,1,5,phone,1,person,1,person
490041,1,635665,1844976,1.0,0.0,0.0,34.5741,-42.0541,29.3296,-37.8076,q1_graph1,2025-01-22 08:29:36,2025-01-22,22,4,1,8,phone,1,person,1,person
599956,0,635665,1847895,1.0,,,,,,,q1_graph1,2025-01-22 09:18:15,2025-01-22,22,4,1,9,email,1,person,1,person
490041,0,599956,1869418,1.0,,,,,,,q1_graph1,2025-01-22 15:16:58,2025-01-22,22,4,1,15,email,1,person,1,person
490041,1,589639,1870295,1.0,0.0,0.0,34.5741,-42.0541,30.4483,-42.5341,q1_graph1,2025-01-22 15:31:35,2025-01-22,22,4,1,15,phone,1,person,1,person
533140,0,591682,2300427,1.0,,,,,,,q1_graph1,2025-01-27 15:00:27,2025-01-27,27,5,1,15,email,1,person,1,person
568093,0,616050,2720925,1.0,,,,,,,q1_graph1,2025-02-01 11:48:45,2025-02-01,32,5,2,11,email,1,person,1,person
632150,1,635665,2806344,1.0,2.0,0.0,-27.2563,91.7676,29.3296,-37.8076,q1_graph1,2025-02-02 11:32:24,2025-02-02,33,5,2,11,phone,1,person,1,person
635665,1,568093,3314951,1.0,0.0,0.0,29.3296,-37.8076,28.3004,-47.4036,q1_graph1,2025-02-08 08:49:11,2025-02-08,39,6,2,8,phone,1,person,1,person
616050,1,632150,3487438,1.0,2.0,2.0,-20.9062,92.3982,-27.2563,91.7676,q1_graph1,2025-02-10 08:43:58,2025-02-10,41,7,2,8,phone,1,person,1,person
632150,1,568093,3796266,1.0,2.0,0.0,-27.2563,91.7676,28.3004,-47.4036,q1_graph1,2025-02-13 22:31:06,2025-02-13,44,7,2,22,phone,1,person,1,person
568093,0,632150,3838156,1.0,,,,,,,q1_graph1,2025-02-14 10:09:16,2025-02-14,45,7,2,10,email,1,person,1,person
533140,0,464459,4130014,1.0,,,,,,,q1_graph1,2025-02-17 19:13:34,2025-02-17,48,8,2,19,email,1,person,1,person
533140,0,616050,4201266,1.0,,,,,,,q1_graph1,2025-02-18 15:01:06,2025-02-18,49,8,2,15,email,1,person,1,person
533140,0,616050,4333271,1.0,,,,,,,q1_graph1,2025-02-20 03:41:11,2025-02-20,51,8,2,3,email,1,person,1,person
568093,0,533140,4812138,1.0,,,,,,,q1_graph1,2025-02-25 16:42:18,2025-02-25,56,9,2,16,email,1,person,1,person
635665,0,512397,5288962,1.0,,,,,,,q1_graph1,2025-03-03 05:09:22,2025-03-03,62,10,3,5,email,1,person,1,person
632150,1,635665,5599120,1.0,2.0,0.0,-27.2563,91.7676,29.3296,-37.8076,q1_graph1,2025-03-06 19:18:40,2025-03-06,65,10,3,19,phone,1,person,1,person
635665,0,550287,5626655,1.0,,,,,,,q1_graph1,2025-03-07 02:57:35,2025-03-07,66,10,3,2,email,1,person,1,person
512397,0,635665,5717144,1.0,,,,,,,q1_graph1,2025-03-08 04:05:44,2025-03-08,67,10,3,4,email,1,person,1,person
635665,0,559657,5739273,1.0,,,,,,,q1_graph1,2025-03-08 10:14:33,2025-03-08,67,10,3,10,email,1,person,1,person
635665,0,616050,5895251,1.0,,,,,,,q1_graph1,2025-03-10 05:34:11,2025-03-10,69,11,3,5,email,1,person,1,person
512397,0,635665,6064497,1.0,,,,,,,q1_graph1,2025-03-12 04:34:57,2025-03-12,71,11,3,4,email,1,person,1,person
533140,1,591682,6064987,1.0,2.0,2.0,-21.8004,89.7045,-22.6503,92.6106,q1_graph1,2025-03-12 04:43:07,2025-03-12,71,11,3,4,phone,1,person,1,person
635665,0,550287,6147265,1.0,,,,,,,q1_graph1,2025-03-13 03:34:25,2025-03-13,72,11,3,3,email,1,person,1,person
635665,0,512397,6186726,1.0,,,,,,,q1_graph1,2025-03-13 14:32:06,2025-03-13,72,11,3,14,email,1,person,1,person
533140,0,591682,6360806,1.0,,,,,,,q1_graph1,2025-03-15 14:53:26,2025-03-15,74,11,3,14,email,1,person,1,person
568093,0,464459,6508928,1.0,,,,,,,q1_graph1,2025-03-17 08:02:08,2025-03-17,76,12,3,8,email,1,person,1,person
635665,0,512397,6571211,1.0,,,,,,,q1_graph1,2025-03-18 01:20:11,2025-03-18,77,12,3,1,email,1,person,1,person
635665,1,533140,6713226,1.0,0.0,2.0,29.3296,-37.8076,-21.8004,89.7045,q1_graph1,2025-03-19 16:47:06,2025-03-19,78,12,3,16,phone,1,person,1,person
635665,0,559657,6714914,1.0,,,,,,,q1_graph1,2025-03-19 17:15:14,2025-03-19,78,12,3,17,email,1,person,1,person
616050,1,533140,6731066,1.0,2.0,2.0,-20.9062,92.3982,-21.8004,89.7045,q1_graph1,2025-03-19 21:44:26,2025-03-19,78,12,3,21,phone,1,person,1,person
533140,1,616050,6977386,1.0,2.0,2.0,-21.8004,89.7045,-20.9062,92.3982,q1_graph1,2025-03-22 18:09:46,2025-03-22,81,12,3,18,phone,1,person,1,person
568093,0,632150,7035286,1.0,,,,,,,q1_graph1,2025-03-23 10:14:46,2025-03-23,82,12,3,10,email,1,person,1,person
635665,0,559657,7083468,1.0,,,,,,,q1_graph1,2025-03-23 23:37:48,2025-03-23,82,12,3,23,email,1,person,1,person
635665,0,559657,7094212,1.0,,,,,,,q1_graph1,2025-03-24 02:36:52,2025-03-24,83,13,3,2,email,1,person,1,person
512397,0,635665,7168878,1.0,,,,,,,q1_graph1,2025-03-24 23:21:18,2025-03-24,83,13,3,23,email,1,person,1,person
632150,1,464459,7485417,1.0,2.0,0.0,-27.2563,91.7676,25.0754,-40.6293,q1_graph1,2025-03-28 15:16:57,2025-03-28,87,13,3,15,phone,1,person,1,person
635665,0,559657,7491939,1.0,,,,,,,q1_graph1,2025-03-28 17:05:39,2025-03-28,87,13,3,17,email,1,person,1,person
616050,1,533140,7527116,1.0,2.0,2.0,-20.9062,92.3982,-21.8004,89.7045,q1_graph1,2025-03-29 02:51:56,2025-03-29,88,13,3,2,phone,1,person,1,person
635665,0,512397,7575721,1.0,,,,,,,q1_graph1,2025-03-29 16:22:01,2025-03-29,88,13,3,16,email,1,person,1,person
533140,0,464459,7649729,1.0,,,,,,,q1_graph1,2025-03-30 12:55:29,2025-03-30,89,13,3,12,email,1,person,1,person
