Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,graph,datetime,date,day_of_year,week,month,hour,edge_type,source_node_type,source_node_type_name,target_node_type,target_node_type_name,pair_min,pair_max
533140,0,464459,4130014,1.0,,,,,,,q1_graph1,2025-02-17 19:13:34,2025-02-17,48,8,2,19,email,1,person,1,person,464459,533140
533140,0,616050,4201266,1.0,,,,,,,q1_graph1,2025-02-18 15:01:06,2025-02-18,49,8,2,15,email,1,person,1,person,533140,616050
533140,0,616050,4333271,1.0,,,,,,,q1_graph1,2025-02-20 03:41:11,2025-02-20,51,8,2,3,email,1,person,1,person,533140,616050
568093,0,533140,4812138,1.0,,,,,,,q1_graph1,2025-02-25 16:42:18,2025-02-25,56,9,2,16,email,1,person,1,person,533140,568093
635665,0,512397,5288962,1.0,,,,,,,q1_graph1,2025-03-03 05:09:22,2025-03-03,62,10,3,5,email,1,person,1,person,512397,635665
632150,1,635665,5599120,1.0,2.0,0.0,-27.2563,91.7676,29.3296,-37.8076,q1_graph1,2025-03-06 19:18:40,2025-03-06,65,10,3,19,phone,1,person,1,person,632150,635665
635665,0,550287,5626655,1.0,,,,,,,q1_graph1,2025-03-07 02:57:35,2025-03-07,66,10,3,2,email,1,person,1,person,550287,635665
512397,0,635665,5717144,1.0,,,,,,,q1_graph1,2025-03-08 04:05:44,2025-03-08,67,10,3,4,email,1,person,1,person,512397,635665
635665,0,559657,5739273,1.0,,,,,,,q1_graph1,2025-03-08 10:14:33,2025-03-08,67,10,3,10,email,1,person,1,person,559657,635665
635665,0,616050,5895251,1.0,,,,,,,q1_graph1,2025-03-10 05:34:11,2025-03-10,69,11,3,5,email,1,person,1,person,616050,635665
512397,0,635665,6064497,1.0,,,,,,,q1_graph1,2025-03-12 04:34:57,2025-03-12,71,11,3,4,email,1,person,1,person,512397,635665
533140,1,591682,6064987,1.0,2.0,2.0,-21.8004,89.7045,-22.6503,92.6106,q1_graph1,2025-03-12 04:43:07,2025-03-12,71,11,3,4,phone,1,person,1,person,533140,591682
635665,0,550287,6147265,1.0,,,,,,,q1_graph1,2025-03-13 03:34:25,2025-03-13,72,11,3,3,email,1,person,1,person,550287,635665
635665,0,512397,6186726,1.0,,,,,,,q1_graph1,2025-03-13 14:32:06,2025-03-13,72,11,3,14,email,1,person,1,person,512397,635665
533140,0,591682,6360806,1.0,,,,,,,q1_graph1,2025-03-15 14:53:26,2025-03-15,74,11,3,14,email,1,person,1,person,533140,591682
568093,0,464459,6508928,1.0,,,,,,,q1_graph1,2025-03-17 08:02:08,2025-03-17,76,12,3,8,email,1,person,1,person,464459,568093
635665,0,512397,6571211,1.0,,,,,,,q1_graph1,2025-03-18 01:20:11,2025-03-18,77,12,3,1,email,1,person,1,person,512397,635665
635665,1,533140,6713226,1.0,0.0,2.0,29.3296,-37.8076,-21.8004,89.7045,q1_graph1,2025-03-19 16:47:06,2025-03-19,78,12,3,16,phone,1,person,1,person,533140,635665
635665,0,559657,6714914,1.0,,,,,,,q1_graph1,2025-03-19 17:15:14,2025-03-19,78,12,3,17,email,1,person,1,person,559657,635665
616050,1,533140,6731066,1.0,2.0,2.0,-20.9062,92.3982,-21.8004,89.7045,q1_graph1,2025-03-19 21:44:26,2025-03-19,78,12,3,21,phone,1,person,1,person,533140,616050
533140,1,616050,6977386,1.0,2.0,2.0,-21.8004,89.7045,-20.9062,92.3982,q1_graph1,2025-03-22 18:09:46,2025-03-22,81,12,3,18,phone,1,person,1,person,533140,616050
568093,0,632150,7035286,1.0,,,,,,,q1_graph1,2025-03-23 10:14:46,2025-03-23,82,12,3,10,email,1,person,1,person,568093,632150
635665,0,559657,7083468,1.0,,,,,,,q1_graph1,2025-03-23 23:37:48,2025-03-23,82,12,3,23,email,1,person,1,person,559657,635665
635665,0,559657,7094212,1.0,,,,,,,q1_graph1,2025-03-24 02:36:52,2025-03-24,83,13,3,2,email,1,person,1,person,559657,635665
512397,0,635665,7168878,1.0,,,,,,,q1_graph1,2025-03-24 23:21:18,2025-03-24,83,13,3,23,email,1,person,1,person,512397,635665
632150,1,464459,7485417,1.0,2.0,0.0,-27.2563,91.7676,25.0754,-40.6293,q1_graph1,2025-03-28 15:16:57,2025-03-28,87,13,3,15,phone,1,person,1,person,464459,632150
635665,0,559657,7491939,1.0,,,,,,,q1_graph1,2025-03-28 17:05:39,2025-03-28,87,13,3,17,email,1,person,1,person,559657,635665
616050,1,533140,7527116,1.0,2.0,2.0,-20.9062,92.3982,-21.8004,89.7045,q1_graph1,2025-03-29 02:51:56,2025-03-29,88,13,3,2,phone,1,person,1,person,533140,616050
635665,0,512397,7575721,1.0,,,,,,,q1_graph1,2025-03-29 16:22:01,2025-03-29,88,13,3,16,email,1,person,1,person,512397,635665
533140,0,464459,7649729,1.0,,,,,,,q1_graph1,2025-03-30 12:55:29,2025-03-30,89,13,3,12,email,1,person,1,person,464459,533140
533140,0,464459,7848257,1.0,,,,,,,q1_graph1,2025-04-01 20:04:17,2025-04-01,91,14,4,20,email,1,person,1,person,464459,533140
635665,0,512397,8102731,1.0,,,,,,,q1_graph1,2025-04-04 18:45:31,2025-04-04,94,14,4,18,email,1,person,1,person,512397,635665
635665,1,533140,8239192,1.0,0.0,2.0,29.3296,-37.8076,-21.8004,89.7045,q1_graph1,2025-04-06 08:39:52,2025-04-06,96,14,4,8,phone,1,person,1,person,533140,635665
512397,0,635665,8272124,1.0,,,,,,,q1_graph1,2025-04-06 17:48:44,2025-04-06,96,14,4,17,email,1,person,1,person,512397,635665
623295,0,635665,8290018,1.0,,,,,,,q1_graph1,2025-04-06 22:46:58,2025-04-06,96,14,4,22,email,1,person,1,person,623295,635665
599956,1,492777,8304372,1.0,0.0,3.0,34.2958,-39.026,-24.5657,-110.65,q1_graph1,2025-04-07 02:46:12,2025-04-07,97,15,4,2,phone,1,person,1,person,492777,599956
599956,0,570411,8356067,1.0,,,,,,,q1_graph1,2025-04-07 17:07:47,2025-04-07,97,15,4,17,email,1,person,1,person,570411,599956
589639,0,635665,8358490,1.0,,,,,,,q1_graph1,2025-04-07 17:48:10,2025-04-07,97,15,4,17,email,1,person,1,person,589639,635665
550287,0,512397,8408133,1.0,,,,,,,q1_graph1,2025-04-08 07:35:33,2025-04-08,98,15,4,7,email,1,person,1,person,512397,550287
550361,0,490041,8444702,1.0,,,,,,,q1_graph1,2025-04-08 17:45:02,2025-04-08,98,15,4,17,email,1,person,1,person,490041,550361
599956,0,493044,8465663,1.0,,,,,,,q1_graph1,2025-04-08 23:34:23,2025-04-08,98,15,4,23,email,1,person,1,person,493044,599956
599956,0,635665,8677838,1.0,,,,,,,q1_graph1,2025-04-11 10:30:38,2025-04-11,101,15,4,10,email,1,person,1,person,599956,635665
550287,0,512397,8684963,1.0,,,,,,,q1_graph1,2025-04-11 12:29:23,2025-04-11,101,15,4,12,email,1,person,1,person,512397,550287
599956,1,492777,8709595,1.0,0.0,3.0,34.2958,-39.026,-24.5657,-110.65,q1_graph1,2025-04-11 19:19:55,2025-04-11,101,15,4,19,phone,1,person,1,person,492777,599956
599956,1,492777,8718680,1.0,0.0,3.0,34.2958,-39.026,-24.5657,-110.65,q1_graph1,2025-04-11 21:51:20,2025-04-11,101,15,4,21,phone,1,person,1,person,492777,599956
596193,0,635665,8728337,1.0,,,,,,,q1_graph1,2025-04-12 00:32:17,2025-04-12,102,15,4,0,email,1,person,1,person,596193,635665
550361,0,596193,8745034,1.0,,,,,,,q1_graph1,2025-04-12 05:10:34,2025-04-12,102,15,4,5,email,1,person,1,person,550361,596193
596193,0,492777,8756900,1.0,,,,,,,q1_graph1,2025-04-12 08:28:20,2025-04-12,102,15,4,8,email,1,person,1,person,492777,596193
599956,1,493044,8761720,1.0,0.0,2.0,34.2958,-39.026,-20.8686,89.4217,q1_graph1,2025-04-12 09:48:40,2025-04-12,102,15,4,9,phone,1,person,1,person,493044,599956
490041,0,599956,8771959,1.0,,,,,,,q1_graph1,2025-04-12 12:39:19,2025-04-12,102,15,4,12,email,1,person,1,person,490041,599956
550361,0,589639,8789089,1.0,,,,,,,q1_graph1,2025-04-12 17:24:49,2025-04-12,102,15,4,17,email,1,person,1,person,550361,589639
512397,0,550287,8811852,1.0,,,,,,,q1_graph1,2025-04-12 23:44:12,2025-04-12,102,15,4,23,email,1,person,1,person,512397,550287
599956,1,635665,8847370,1.0,0.0,0.0,34.2958,-39.026,29.3296,-37.8076,q1_graph1,2025-04-13 09:36:10,2025-04-13,103,15,4,9,phone,1,person,1,person,599956,635665
550287,0,512397,8890301,1.0,,,,,,,q1_graph1,2025-04-13 21:31:41,2025-04-13,103,15,4,21,email,1,person,1,person,512397,550287
623295,0,550361,8894109,1.0,,,,,,,q1_graph1,2025-04-13 22:35:09,2025-04-13,103,15,4,22,email,1,person,1,person,550361,623295
599956,0,640464,8904016,1.0,,,,,,,q1_graph1,2025-04-14 01:20:16,2025-04-14,104,16,4,1,email,1,person,1,person,599956,640464
599956,1,490041,8938744,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,q1_graph1,2025-04-14 10:59:04,2025-04-14,104,16,4,10,phone,1,person,1,person,490041,599956
568093,0,632150,8962019,1.0,,,,,,,q1_graph1,2025-04-14 17:26:59,2025-04-14,104,16,4,17,email,1,person,1,person,568093,632150
599956,1,493044,8985798,1.0,0.0,2.0,34.2958,-39.026,-20.8686,89.4217,q1_graph1,2025-04-15 00:03:18,2025-04-15,105,16,4,0,phone,1,person,1,person,493044,599956
599956,0,570411,8994500,1.0,,,,,,,q1_graph1,2025-04-15 02:28:20,2025-04-15,105,16,4,2,email,1,person,1,person,570411,599956
599956,1,589639,8997941,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,q1_graph1,2025-04-15 03:25:41,2025-04-15,105,16,4,3,phone,1,person,1,person,589639,599956
596193,0,492777,9012009,1.0,,,,,,,q1_graph1,2025-04-15 07:20:09,2025-04-15,105,16,4,7,email,1,person,1,person,492777,596193
568093,0,616050,9076579,1.0,,,,,,,q1_graph1,2025-04-16 01:16:19,2025-04-16,106,16,4,1,email,1,person,1,person,568093,616050
623295,0,635665,9094353,1.0,,,,,,,q1_graph1,2025-04-16 06:12:33,2025-04-16,106,16,4,6,email,1,person,1,person,623295,635665
490041,1,550361,9100993,1.0,0.0,2.0,34.5741,-42.0541,-18.3758,91.025,q1_graph1,2025-04-16 08:03:13,2025-04-16,106,16,4,8,phone,1,person,1,person,490041,550361
599956,1,570411,9102661,1.0,0.0,0.0,34.2958,-39.026,32.6654,-48.6701,q1_graph1,2025-04-16 08:31:01,2025-04-16,106,16,4,8,phone,1,person,1,person,570411,599956
616050,1,464459,9118391,1.0,2.0,0.0,-20.9062,92.3982,25.0754,-40.6293,q1_graph1,2025-04-16 12:53:11,2025-04-16,106,16,4,12,phone,1,person,1,person,464459,616050
623295,0,589639,9145435,1.0,,,,,,,q1_graph1,2025-04-16 20:23:55,2025-04-16,106,16,4,20,email,1,person,1,person,589639,623295
589639,0,550361,9150468,1.0,,,,,,,q1_graph1,2025-04-16 21:47:48,2025-04-16,106,16,4,21,email,1,person,1,person,550361,589639
568093,0,635665,9161797,1.0,,,,,,,q1_graph1,2025-04-17 00:56:37,2025-04-17,107,16,4,0,email,1,person,1,person,568093,635665
623295,0,596193,9162596,1.0,,,,,,,q1_graph1,2025-04-17 01:09:56,2025-04-17,107,16,4,1,email,1,person,1,person,596193,623295
599956,0,640464,9189819,1.0,,,,,,,q1_graph1,2025-04-17 08:43:39,2025-04-17,107,16,4,8,email,1,person,1,person,599956,640464
490041,1,623295,9269917,1.0,0.0,3.0,34.5741,-42.0541,-25.4639,-111.249,q1_graph1,2025-04-18 06:58:37,2025-04-18,108,16,4,6,phone,1,person,1,person,490041,623295
599956,1,596193,9312133,1.0,0.0,2.0,34.2958,-39.026,-17.1099,90.7971,q1_graph1,2025-04-18 18:42:13,2025-04-18,108,16,4,18,phone,1,person,1,person,596193,599956
599956,0,490041,9328701,1.0,,,,,,,q1_graph1,2025-04-18 23:18:21,2025-04-18,108,16,4,23,email,1,person,1,person,490041,599956
623295,0,550361,9335884,1.0,,,,,,,q1_graph1,2025-04-19 01:18:04,2025-04-19,109,16,4,1,email,1,person,1,person,550361,623295
623295,0,570411,9341506,1.0,,,,,,,q1_graph1,2025-04-19 02:51:46,2025-04-19,109,16,4,2,email,1,person,1,person,570411,623295
599956,0,623295,9369606,1.0,,,,,,,q1_graph1,2025-04-19 10:40:06,2025-04-19,109,16,4,10,email,1,person,1,person,599956,623295
623295,0,640464,9392429,1.0,,,,,,,q1_graph1,2025-04-19 17:00:29,2025-04-19,109,16,4,17,email,1,person,1,person,623295,640464
596193,0,640464,9409103,1.0,,,,,,,q1_graph1,2025-04-19 21:38:23,2025-04-19,109,16,4,21,email,1,person,1,person,596193,640464
599956,1,589639,9523757,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,q1_graph1,2025-04-21 05:29:17,2025-04-21,111,17,4,5,phone,1,person,1,person,589639,599956
623295,0,570411,9533579,1.0,,,,,,,q1_graph1,2025-04-21 08:12:59,2025-04-21,111,17,4,8,email,1,person,1,person,570411,623295
635665,1,616050,9566701,1.0,0.0,2.0,29.3296,-37.8076,-20.9062,92.3982,q1_graph1,2025-04-21 17:25:01,2025-04-21,111,17,4,17,phone,1,person,1,person,616050,635665
599956,0,550361,9594811,1.0,,,,,,,q1_graph1,2025-04-22 01:13:31,2025-04-22,112,17,4,1,email,1,person,1,person,550361,599956
599956,1,589639,9631198,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,q1_graph1,2025-04-22 11:19:58,2025-04-22,112,17,4,11,phone,1,person,1,person,589639,599956
599956,0,490041,9634710,1.0,,,,,,,q1_graph1,2025-04-22 12:18:30,2025-04-22,112,17,4,12,email,1,person,1,person,490041,599956
599956,0,570411,9645937,1.0,,,,,,,q1_graph1,2025-04-22 15:25:37,2025-04-22,112,17,4,15,email,1,person,1,person,570411,599956
568093,0,632150,9743545,1.0,,,,,,,q1_graph1,2025-04-23 18:32:25,2025-04-23,113,17,4,18,email,1,person,1,person,568093,632150
623295,0,490041,9810911,1.0,,,,,,,q1_graph1,2025-04-24 13:15:11,2025-04-24,114,17,4,13,email,1,person,1,person,490041,623295
632150,1,533140,9824045,1.0,2.0,2.0,-27.2563,91.7676,-21.8004,89.7045,q1_graph1,2025-04-24 16:54:05,2025-04-24,114,17,4,16,phone,1,person,1,person,533140,632150
589639,0,490041,9843778,1.0,,,,,,,q1_graph1,2025-04-24 22:22:58,2025-04-24,114,17,4,22,email,1,person,1,person,490041,589639
599956,1,635665,9880536,1.0,0.0,0.0,34.2958,-39.026,29.3296,-37.8076,q1_graph1,2025-04-25 08:35:36,2025-04-25,115,17,4,8,phone,1,person,1,person,599956,635665
616050,1,635665,9885133,1.0,2.0,0.0,-20.9062,92.3982,29.3296,-37.8076,q1_graph1,2025-04-25 09:52:13,2025-04-25,115,17,4,9,phone,1,person,1,person,616050,635665
589639,0,490041,9889908,1.0,,,,,,,q1_graph1,2025-04-25 11:11:48,2025-04-25,115,17,4,11,email,1,person,1,person,490041,589639
550361,0,493044,9893984,1.0,,,,,,,q1_graph1,2025-04-25 12:19:44,2025-04-25,115,17,4,12,email,1,person,1,person,493044,550361
464459,1,632150,9913520,1.0,0.0,2.0,25.0754,-40.6293,-27.2563,91.7676,q1_graph1,2025-04-25 17:45:20,2025-04-25,115,17,4,17,phone,1,person,1,person,464459,632150
490041,1,640464,9947058,1.0,0.0,0.0,34.5741,-42.0541,35.8806,-34.5372,q1_graph1,2025-04-26 03:04:18,2025-04-26,116,17,4,3,phone,1,person,1,person,490041,640464
599956,1,623295,9994548,1.0,0.0,3.0,34.2958,-39.026,-25.4639,-111.249,q1_graph1,2025-04-26 16:15:48,2025-04-26,116,17,4,16,phone,1,person,1,person,599956,623295
599956,1,490041,10008400,1.0,0.0,0.0,34.2958,-39.026,34.5741,-42.0541,q1_graph1,2025-04-26 20:06:40,2025-04-26,116,17,4,20,phone,1,person,1,person,490041,599956
623295,0,570411,10018468,1.0,,,,,,,q1_graph1,2025-04-26 22:54:28,2025-04-26,116,17,4,22,email,1,person,1,person,570411,623295
550361,0,599956,10112171,1.0,,,,,,,q1_graph1,2025-04-28 00:56:11,2025-04-28,118,18,4,0,email,1,person,1,person,550361,599956
490041,0,493044,10125697,1.0,,,,,,,q1_graph1,2025-04-28 04:41:37,2025-04-28,118,18,4,4,email,1,person,1,person,490041,493044
596193,0,493044,10196465,1.0,,,,,,,q1_graph1,2025-04-29 00:21:05,2025-04-29,119,18,4,0,email,1,person,1,person,493044,596193
550361,0,623295,10204276,1.0,,,,,,,q1_graph1,2025-04-29 02:31:16,2025-04-29,119,18,4,2,email,1,person,1,person,550361,623295
635665,1,632150,10206980,1.0,0.0,2.0,29.3296,-37.8076,-27.2563,91.7676,q1_graph1,2025-04-29 03:16:20,2025-04-29,119,18,4,3,phone,1,person,1,person,632150,635665
490041,0,492777,10222243,1.0,,,,,,,q1_graph1,2025-04-29 07:30:43,2025-04-29,119,18,4,7,email,1,person,1,person,490041,492777
599956,0,635665,10372830,1.0,,,,,,,q1_graph1,2025-05-01 01:20:30,2025-05-01,121,18,5,1,email,1,person,1,person,599956,635665
550361,0,640464,10380701,1.0,,,,,,,q1_graph1,2025-05-01 03:31:41,2025-05-01,121,18,5,3,email,1,person,1,person,550361,640464
490041,0,493044,10392303,1.0,,,,,,,q1_graph1,2025-05-01 06:45:03,2025-05-01,121,18,5,6,email,1,person,1,person,490041,493044
512397,0,550287,10409865,1.0,,,,,,,q1_graph1,2025-05-01 11:37:45,2025-05-01,121,18,5,11,email,1,person,1,person,512397,550287
632150,1,464459,10415195,1.0,2.0,0.0,-27.2563,91.7676,25.0754,-40.6293,q1_graph1,2025-05-01 13:06:35,2025-05-01,121,18,5,13,phone,1,person,1,person,464459,632150
632150,1,591682,10427425,1.0,2.0,2.0,-27.2563,91.7676,-22.6503,92.6106,q1_graph1,2025-05-01 16:30:25,2025-05-01,121,18,5,16,phone,1,person,1,person,591682,632150
599956,1,550361,10446305,1.0,0.0,2.0,34.2958,-39.026,-18.3758,91.025,q1_graph1,2025-05-01 21:45:05,2025-05-01,121,18,5,21,phone,1,person,1,person,550361,599956
616050,1,533140,10498974,1.0,2.0,2.0,-20.9062,92.3982,-21.8004,89.7045,q1_graph1,2025-05-02 12:22:54,2025-05-02,122,18,5,12,phone,1,person,1,person,533140,616050
623295,0,550361,10526722,1.0,,,,,,,q1_graph1,2025-05-02 20:05:22,2025-05-02,122,18,5,20,email,1,person,1,person,550361,623295
599956,1,589639,10537005,1.0,0.0,0.0,34.2958,-39.026,30.4483,-42.5341,q1_graph1,2025-05-02 22:56:45,2025-05-02,122,18,5,22,phone,1,person,1,person,589639,599956
599956,0,550361,10558740,1.0,,,,,,,q1_graph1,2025-05-03 04:59:00,2025-05-03,123,18,5,4,email,1,person,1,person,550361,599956
550361,0,490041,10576646,1.0,,,,,,,q1_graph1,2025-05-03 09:57:26,2025-05-03,123,18,5,9,email,1,person,1,person,490041,550361
623295,0,490041,10593205,1.0,,,,,,,q1_graph1,2025-05-03 14:33:25,2025-05-03,123,18,5,14,email,1,person,1,person,490041,623295
599956,1,492777,10596463,1.0,0.0,3.0,34.2958,-39.026,-24.5657,-110.65,q1_graph1,2025-05-03 15:27:43,2025-05-03,123,18,5,15,phone,1,person,1,person,492777,599956
623295,0,599956,10604700,1.0,,,,,,,q1_graph1,2025-05-03 17:45:00,2025-05-03,123,18,5,17,email,1,person,1,person,599956,623295
490041,0,599956,10644256,1.0,,,,,,,q1_graph1,2025-05-04 04:44:16,2025-05-04,124,18,5,4,email,1,person,1,person,490041,599956
616050,1,533140,10924087,1.0,2.0,2.0,-20.9062,92.3982,-21.8004,89.7045,q1_graph1,2025-05-07 10:28:07,2025-05-07,127,19,5,10,phone,1,person,1,person,533140,616050
632150,1,533140,11000457,1.0,2.0,2.0,-27.2563,91.7676,-21.8004,89.7045,q1_graph1,2025-05-08 07:40:57,2025-05-08,128,19,5,7,phone,1,person,1,person,533140,632150
632150,1,464459,11103646,1.0,2.0,0.0,-27.2563,91.7676,25.0754,-40.6293,q1_graph1,2025-05-09 12:20:46,2025-05-09,129,19,5,12,phone,1,person,1,person,464459,632150
568093,0,591682,11438695,1.0,,,,,,,q1_graph1,2025-05-13 09:24:55,2025-05-13,133,20,5,9,email,1,person,1,person,568093,591682
533140,0,616050,11450444,1.0,,,,,,,q1_graph1,2025-05-13 12:40:44,2025-05-13,133,20,5,12,email,1,person,1,person,533140,616050
533140,0,591682,11481454,1.0,,,,,,,q1_graph1,2025-05-13 21:17:34,2025-05-13,133,20,5,21,email,1,person,1,person,533140,591682
512397,0,550287,12670289,1.0,,,,,,,q1_graph1,2025-05-27 15:31:29,2025-05-27,147,22,5,15,email,1,person,1,person,512397,550287
512397,0,550287,14384733,1.0,,,,,,,q1_graph1,2025-06-16 11:45:33,2025-06-16,167,25,6,11,email,1,person,1,person,512397,550287
512397,0,550287,15835592,1.0,,,,,,,q1_graph1,2025-07-03 06:46:32,2025-07-03,184,27,7,6,email,1,person,1,person,512397,550287
512397,0,550287,18060533,1.0,,,,,,,q1_graph1,2025-07-29 00:48:53,2025-07-29,210,31,7,0,email,1,person,1,person,512397,550287
623295,1,635665,19868924,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,q1_graph1,2025-08-18 23:08:44,2025-08-18,230,34,8,23,phone,1,person,1,person,623295,635665
623295,0,492777,20018733,1.0,,,,,,,q1_graph1,2025-08-20 16:45:33,2025-08-20,232,34,8,16,email,1,person,1,person,492777,623295
623295,1,635665,20146856,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,q1_graph1,2025-08-22 04:20:56,2025-08-22,234,34,8,4,phone,1,person,1,person,623295,635665
635665,0,492777,20183932,1.0,,,,,,,q1_graph1,2025-08-22 14:38:52,2025-08-22,234,34,8,14,email,1,person,1,person,492777,635665
512397,0,550287,20234879,1.0,,,,,,,q1_graph1,2025-08-23 04:47:59,2025-08-23,235,34,8,4,email,1,person,1,person,512397,550287
635665,0,623295,20366682,1.0,,,,,,,q1_graph1,2025-08-24 17:24:42,2025-08-24,236,34,8,17,email,1,person,1,person,623295,635665
623295,0,492777,20483073,1.0,,,,,,,q1_graph1,2025-08-26 01:44:33,2025-08-26,238,35,8,1,email,1,person,1,person,492777,623295
623295,1,492777,20485040,1.0,3.0,3.0,-25.4639,-111.249,-24.5657,-110.65,q1_graph1,2025-08-26 02:17:20,2025-08-26,238,35,8,2,phone,1,person,1,person,492777,623295
635665,0,492777,20613879,1.0,,,,,,,q1_graph1,2025-08-27 14:04:39,2025-08-27,239,35,8,14,email,1,person,1,person,492777,635665
635665,0,492777,20732418,1.0,,,,,,,q1_graph1,2025-08-28 23:00:18,2025-08-28,240,35,8,23,email,1,person,1,person,492777,635665
492777,1,550361,20822639,1.0,3.0,2.0,-24.5657,-110.65,-18.3758,91.025,q1_graph1,2025-08-30 00:03:59,2025-08-30,242,35,8,0,phone,1,person,1,person,492777,550361
492777,1,623295,20830992,1.0,3.0,3.0,-24.5657,-110.65,-25.4639,-111.249,q1_graph1,2025-08-30 02:23:12,2025-08-30,242,35,8,2,phone,1,person,1,person,492777,623295
635665,0,623295,20852050,1.0,,,,,,,q1_graph1,2025-08-30 08:14:10,2025-08-30,242,35,8,8,email,1,person,1,person,623295,635665
492777,0,550361,20854058,1.0,,,,,,,q1_graph1,2025-08-30 08:47:38,2025-08-30,242,35,8,8,email,1,person,1,person,492777,550361
492777,1,596193,20867167,1.0,3.0,2.0,-24.5657,-110.65,-17.1099,90.7971,q1_graph1,2025-08-30 12:26:07,2025-08-30,242,35,8,12,phone,1,person,1,person,492777,596193
550361,1,596193,20873117,1.0,2.0,2.0,-18.3758,91.025,-17.1099,90.7971,q1_graph1,2025-08-30 14:05:17,2025-08-30,242,35,8,14,phone,1,person,1,person,550361,596193
635665,1,493044,20882094,1.0,0.0,2.0,29.3296,-37.8076,-20.8686,89.4217,q1_graph1,2025-08-30 16:34:54,2025-08-30,242,35,8,16,phone,1,person,1,person,493044,635665
635665,1,493044,20887397,1.0,0.0,2.0,29.3296,-37.8076,-20.8686,89.4217,q1_graph1,2025-08-30 18:03:17,2025-08-30,242,35,8,18,phone,1,person,1,person,493044,635665
492777,1,493044,20909333,1.0,3.0,2.0,-24.5657,-110.65,-20.8686,89.4217,q1_graph1,2025-08-31 00:08:53,2025-08-31,243,35,8,0,phone,1,person,1,person,492777,493044
596193,0,623295,20921454,1.0,,,,,,,q1_graph1,2025-08-31 03:30:54,2025-08-31,243,35,8,3,email,1,person,1,person,596193,623295
492777,0,635665,20922688,1.0,,,,,,,q1_graph1,2025-08-31 03:51:28,2025-08-31,243,35,8,3,email,1,person,1,person,492777,635665
492777,1,623295,20926366,1.0,3.0,3.0,-24.5657,-110.65,-25.4639,-111.249,q1_graph1,2025-08-31 04:52:46,2025-08-31,243,35,8,4,phone,1,person,1,person,492777,623295
550361,1,623295,20940987,1.0,2.0,3.0,-18.3758,91.025,-25.4639,-111.249,q1_graph1,2025-08-31 08:56:27,2025-08-31,243,35,8,8,phone,1,person,1,person,550361,623295
623295,1,635665,20947689,1.0,3.0,0.0,-25.4639,-111.249,29.3296,-37.8076,q1_graph1,2025-08-31 10:48:09,2025-08-31,243,35,8,10,phone,1,person,1,person,623295,635665
492777,0,596193,21050086,1.0,,,,,,,q1_graph1,2025-09-01 15:14:46,2025-09-01,244,36,9,15,email,1,person,1,person,492777,596193
623295,0,492777,21056607,1.0,,,,,,,q1_graph1,2025-09-01 17:03:27,2025-09-01,244,36,9,17,email,1,person,1,person,492777,623295
492777,0,550361,21081687,1.0,,,,,,,q1_graph1,2025-09-02 00:01:27,2025-09-02,245,36,9,0,email,1,person,1,person,492777,550361
596193,0,493044,21085655,1.0,,,,,,,q1_graph1,2025-09-02 01:07:35,2025-09-02,245,36,9,1,email,1,person,1,person,493044,596193
596193,0,550361,21088442,1.0,,,,,,,q1_graph1,2025-09-02 01:54:02,2025-09-02,245,36,9,1,email,1,person,1,person,550361,596193
